"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"148","12","GO Biological Process","","Intracellular receptor signaling pathway","4.68E-8","AHR|RARA|STAT3|PGR|RARB|NR5A1|NR2F2|RELA|PPARA|RARG|NR1H3|NR4A3","27629","27776|27698|27710|27762|27722|27700|27862|27780|27834|27842|27820|27662","6.38E-10","","GO:0030522","0.7329754146925876","0"
"47","8","WikiPathways","","Thymic stromal lymphopoietin (TSLP) signaling pathway","4.92E-8","NFKB1|MAPK3|STAT3|NFKB2|MAPK8|RELA|AKT1|MYC","27629","27744|27894|27710|27848|27724|27780|27664|27786","2.58E-9","","WP2203","0.7308034897232639","0"
"757","25","DISEASES","","Organ system cancer","5.04E-8","SPI1|IRF1|RARA|EPAS1|STAT3|TP63|KAT6A|TP53|RUNX1|REST|EZH2|PGR|E2F1|ATRX|WT1|RELA|MITF|EWSR1|CBFB|FLI1|HIF1A|AKT1|MYC|NR4A3|CTNNB1","27629","27704|27694|27698|27656|27710|27828|27790|27690|27784|27832|27896|27762|27900|27714|27752|27780|27816|27872|27734|27886|27866|27664|27786|27662|27758","4.13E-11","","DOID:0050686","0.7297569463554475","0"
"451","20","DISEASES","","Cell type cancer","5.04E-8","NANOG|ATF1|EPAS1|STAT3|TP63|GATA6|TP53|EZH2|PGR|CDK10|ATRX|WT1|RELA|MITF|EWSR1|FLI1|HIF1A|AKT1|MYC|CTNNB1","27629","27750|27804|27656|27710|27828|27728|27690|27896|27762|27726|27714|27752|27780|27816|27872|27886|27866|27664|27786|27758","3.29E-11","","DOID:0050687","0.7297569463554475","0"
"321","16","GO Biological Process","","Mononuclear cell differentiation","5.2E-8","SPI1|EGR1|IRF1|STAT3|SRF|TP53|SP3|EZH2|JUN|RUNX2|GATA3|POU2AF1|DCAF1|CBFB|CEBPG|CTNNB1","27629","27704|27716|27694|27710|27668|27690|27768|27896|27712|27740|27830|27756|27678|27734|27818|27758","7.16E-10","","GO:1903131","0.72839966563652","0"
"98","11","STRING Clusters","","Mixed, incl. Basic-leucine zipper domain, and Host-pathogen interaction of human coronaviruses - MAPK signaling","5.32E-8","EGR1|EGR2|JDP2|JUNB|CEBPB|FOS|ATF4|DUSP9|JUN|MAPK8|CEBPG","27629","27716|27746|27810|27732|27878|27912|27782|27674|27712|27724|27818","1.39E-10","","CL:18397","0.7274088367704952","0"
"1023","27","GO Biological Process","","Developmental process involved in reproduction","5.76E-8","CYP27B1|SOX9|RARA|CSNK2A2|EPAS1|TP63|GATA6|JUNB|CEBPB|PRKACA|SP3|PGR|E2F1|GATA2|KDM5B|ATRX|NR5A1|SF1|WT1|GATA3|SRY|NR2F2|RARG|HIF1A|HNF1A|AKT1|CTNNB1","27629","27846|27754|27698|27860|27656|27828|27728|27732|27878|27904|27768|27762|27900|27884|27684|27714|27700|27840|27752|27830|27898|27862|27842|27866|27858|27664|27758","7.97E-10","","GO:0003006","0.7239577516576788","0"
"87","10","GO Biological Process","","Ureteric bud development","5.77E-8","SOX9|RARA|SMAD2|SMAD1|RARB|SMAD3|WT1|GATA3|MYC|CTNNB1","27629","27754|27698|27838|27702|27722|27770|27752|27830|27786|27758","8.02E-10","","GO:0001657","0.7238824186844268","0"
"324","16","GO Biological Process","","Regulation of neuron death","5.83E-8","EGR1|TP53|CEBPB|FOS|REST|GSK3B|ATF4|JUN|GATA3|PPARA|HSF1|HIF1A|AKT1|NR4A3|CTNNB1|TFAP2A","27629","27716|27690|27878|27912|27832|27688|27782|27712|27830|27834|27778|27866|27664|27662|27758|27876","8.15E-10","","GO:1901214","0.7234331445240986","0"
"190","13","GO Biological Process","","Epithelial cell development","6.03E-8","SOX9|RARA|EPAS1|TP63|PGR|RARB|ATF4|GATA2|ATRX|KLF5|E2F4|RARG|HIF1A","27629","27754|27698|27656|27828|27762|27722|27782|27884|27714|27742|27672|27842|27866","8.45E-10","","GO:0002064","0.7219682687859849","0"
"14826","124","GO Biological Process","","Cellular process","6.11E-8","CEBPE|USF2|NFKB1|SPI1|CYP27B1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|DPF2|RARA|NR0B2|PTPRE|ATF1|SMAD2|CSNK2A2|E2F3|MAPK3|PPM1F|EPAS1|STAT3|TP63|CASP6|SRF|KAT6A|JDP2|GATA6|TP53|REL|TLX3|PLK1|RUNX1|JUNB|CEBPB|SMAD1|FOS|PRKACA|SP3|REST|STAT2|CLK4|EZH2|GSK3B|PGR|SP1|PRKCD|KLHL22|RARB|SMAD3|PTPRB|ATF4|CDK10|MYB|JARID2|FOXM1|E2F1|GATA2|NFYA|DUSP9|DUSP19|GABPA|WWP2|ETS2|KDM5B|DUSP23|THEM4|NFKB2|JUN|RUNX2|NCOA3|YBX1|MTF1|ZC3H12A|STK40|ATRX|NR5A1|TFDP1|SF1|KLF5|WT1|GATA3|E2F4|GLRX|SRY|URI1|ETS1|POU2AF1|NR2F2|MAPK8|NFATC2|NFE2L2|RELA|PPARA|RARG|NFATC1|MITF|DCAF1|TNIK|SATB1|HMGA1|HIPK1|CBFB|PTPRG|UHMK1|HSF1|FLI1|LATS1|HIF1A|HNF1A|SP7|AKT1|MEF2A|GTF2I|CEBPG|RIOX1|NR1H3|MYC|NR4A3|PITX2|CTNNB1|DLX5|TFAP2A","27629","27660|27666|27744|27704|27846|27750|27716|27776|27746|27694|27754|27880|27698|27676|27796|27804|27838|27860|27864|27894|27670|27656|27710|27828|27802|27668|27790|27810|27728|27690|27910|27882|27890|27784|27732|27878|27702|27912|27904|27768|27832|27888|27850|27896|27688|27762|27792|27908|27856|27722|27770|27798|27782|27726|27692|27730|27808|27900|27884|27824|27674|27718|27870|27772|27892|27684|27806|27822|27848|27712|27740|27738|27748|27836|27680|27906|27714|27700|27686|27840|27742|27752|27830|27672|27868|27898|27852|27720|27756|27862|27724|27682|27766|27780|27834|27842|27706|27816|27678|27774|27788|27812|27814|27734|27902|27658|27778|27886|27914|27866|27858|27874|27664|27800|27844|27818|27696|27820|27786|27662|27708|27758|27794|27876","8.69E-10","","GO:0009987","0.7213958789757446","0"
"1512","33","GO Biological Process","","Positive regulation of protein metabolic process","6.11E-8","EGR1|SOX9|MAPK3|PPM1F|STAT3|CASP6|JDP2|TP53|PLK1|REST|EZH2|GSK3B|SP1|PRKCD|SMAD3|MYB|JARID2|DUSP19|YBX1|ZC3H12A|GATA3|MAPK8|NFE2L2|RELA|TNIK|UHMK1|HSF1|LATS1|HNF1A|AKT1|NR1H3|MYC|CTNNB1","27629","27716|27754|27894|27670|27710|27802|27810|27690|27890|27832|27896|27688|27792|27908|27770|27692|27730|27718|27748|27680|27830|27724|27766|27780|27774|27658|27778|27914|27858|27664|27820|27786|27758","8.61E-10","","GO:0051247","0.7213958789757446","0"
"232","14","GO Biological Process","","Cellular response to biotic stimulus","6.11E-8","CEBPE|NFKB1|SPI1|RARA|MAPK3|TP53|CEBPB|GSK3B|ZC3H12A|MAPK8|RELA|HSF1|AKT1|NR1H3","27629","27660|27744|27704|27698|27894|27690|27878|27688|27680|27724|27780|27778|27664|27820","8.62E-10","","GO:0071216","0.7213958789757446","0"
"45","9","InterPro Domains","","Zinc finger, nuclear hormone receptor-type","6.29E-8","RARA|PGR|RARB|NR5A1|NR2F2|PPARA|RARG|NR1H3|NR4A3","27629","27698|27762|27722|27700|27862|27834|27842|27820|27662","7.01E-11","","IPR001628","0.7201349354554731","0"
"78","9","KEGG Pathways","","B cell receptor signaling pathway","6.31E-8","NFKB1|MAPK3|FOS|GSK3B|JUN|NFATC2|RELA|NFATC1|AKT1","27629","27744|27894|27912|27688|27712|27682|27780|27706|27664","5.64E-9","","hsa04662","0.7199970640755866","0"
"279","15","GO Biological Process","","Lymphocyte differentiation","6.55E-8","SPI1|EGR1|IRF1|STAT3|SRF|TP53|SP3|EZH2|RUNX2|GATA3|POU2AF1|DCAF1|CBFB|CEBPG|CTNNB1","27629","27704|27716|27694|27710|27668|27690|27768|27896|27740|27830|27756|27678|27734|27818|27758","9.44E-10","","GO:0030098","0.7183758700008217","0"
"1108","28","GO Biological Process","","Regulation of cell cycle","6.55E-8","IRF1|SOX9|DPF2|RARA|CSNK2A2|STAT3|TP63|TP53|PLK1|JUNB|PRKACA|EZH2|KLHL22|CDK10|FOXM1|E2F1|JUN|ATRX|TFDP1|GATA3|ETS1|NR2F2|UHMK1|HSF1|LATS1|AKT1|MYC|CTNNB1","27629","27694|27754|27880|27698|27860|27710|27828|27690|27890|27732|27904|27896|27856|27726|27808|27900|27712|27714|27686|27830|27720|27862|27658|27778|27914|27664|27786|27758","9.46E-10","","GO:0051726","0.7183758700008217","0"
"183","12","KEGG Pathways","","Viral carcinogenesis","6.61E-8","NFKB1|EGR2|MAPK3|STAT3|SRF|TP53|REL|PRKACA|ATF4|NFKB2|JUN|RELA","27629","27744|27746|27894|27710|27668|27690|27910|27904|27782|27848|27712|27780","6.1E-9","","hsa05203","0.7179798540514359","0"
"3181","50","GO Biological Process","","Organic cyclic compound metabolic process","6.64E-8","NFKB1|CYP27B1|IRF1|SOX9|RARA|NR0B2|SMAD2|E2F3|MAPK3|EPAS1|STAT3|TP63|SRF|TP53|CEBPB|SMAD1|FOS|PRKACA|EZH2|SMAD3|ATF4|FOXM1|E2F1|GATA2|NFYA|WWP2|YBX1|MTF1|ZC3H12A|ATRX|NR5A1|TFDP1|SF1|WT1|GATA3|GLRX|ETS1|NFATC2|NFE2L2|RELA|DCAF1|HMGA1|CBFB|HSF1|HNF1A|MEF2A|GTF2I|CEBPG|NR1H3|CTNNB1","27629","27744|27846|27694|27754|27698|27676|27838|27864|27894|27656|27710|27828|27668|27690|27878|27702|27912|27904|27896|27770|27782|27808|27900|27884|27824|27772|27748|27836|27680|27714|27700|27686|27840|27752|27830|27868|27720|27682|27766|27780|27678|27812|27734|27778|27858|27800|27844|27818|27820|27758","9.65E-10","","GO:1901360","0.7177831920631983","0"
"146","11","KEGG Pathways","","Gastric cancer","7.32E-8","SMAD2|E2F3|MAPK3|TP53|GSK3B|RARB|SMAD3|E2F1|AKT1|MYC|CTNNB1","27629","27838|27864|27894|27690|27688|27722|27770|27900|27664|27786|27758","6.97E-9","","hsa05226","0.7135488918941608","0"
"6403","77","TISSUES","","Endocrine gland","7.78E-8","USF2|NFKB1|SPI1|AHR|IRF1|SOX9|DPF2|NR0B2|SMAD2|CSNK2A2|STAT3|TP63|SRF|TP53|PLK1|RUNX1|JUNB|CEBPB|FOS|PRKACA|SP3|REST|STAT2|EZH2|GSK3B|PGR|SP1|PRKCD|RARB|SMAD3|ATF4|CDK10|MYB|JARID2|FOXM1|E2F1|NFYA|WWP2|KDM5B|POU2F1|NFKB2|JUN|NCOA3|YBX1|STK40|ATRX|NR5A1|SF1|KLF5|WT1|E2F4|GLRX|SRY|URI1|NR2F2|NFATC2|RELA|PPARA|DCAF1|SATB1|HMGA1|EWSR1|HIPK1|PTPRG|UHMK1|HSF1|FLI1|LATS1|HIF1A|HNF1A|AKT1|MEF2A|GTF2I|NR1H3|MYC|CTNNB1|TFAP2A","27629","27666|27744|27704|27776|27694|27754|27880|27676|27838|27860|27710|27828|27668|27690|27890|27784|27732|27878|27912|27904|27768|27832|27888|27896|27688|27762|27792|27908|27722|27770|27782|27726|27692|27730|27808|27900|27824|27772|27684|27854|27848|27712|27738|27748|27906|27714|27700|27840|27742|27752|27672|27868|27898|27852|27862|27682|27780|27834|27678|27788|27812|27872|27814|27902|27658|27778|27886|27914|27866|27858|27664|27800|27844|27820|27786|27758|27876","4.17E-10","","BTO:0001488","0.7109020403010311","0"
"112","10","KEGG Pathways","","Neurotrophin signaling pathway","7.8E-8","NFKB1|MAPK3|TP53|GSK3B|PRKCD|ATF4|JUN|MAPK8|RELA|AKT1","27629","27744|27894|27690|27688|27908|27782|27712|27724|27780|27664","7.66E-9","","hsa04722","0.710790539730952","0"
"2674","45","GO Biological Process","","Protein modification process","8.42E-8","SPI1|EGR2|SOX9|RARA|PTPRE|SMAD2|CSNK2A2|MAPK3|PPM1F|KAT6A|PLK1|SMAD1|PRKACA|REST|CLK4|EZH2|GSK3B|PRKCD|KLHL22|PTPRB|CDK10|NFYA|DUSP9|DUSP19|WWP2|KDM5B|DUSP23|NCOA3|ZC3H12A|STK40|GLRX|MAPK8|NFE2L2|DCAF1|TNIK|HIPK1|CBFB|PTPRG|UHMK1|LATS1|HNF1A|AKT1|RIOX1|CTNNB1|ENC1","27629","27704|27746|27754|27698|27796|27838|27860|27894|27670|27790|27890|27702|27904|27832|27850|27896|27688|27908|27856|27798|27726|27824|27674|27718|27772|27684|27806|27738|27680|27906|27868|27724|27766|27678|27774|27814|27734|27902|27658|27914|27858|27664|27696|27758|27826","1.23E-9","","GO:0036211","0.707468790850035","0"
"76","9","WikiPathways","","Leptin signaling pathway","8.51E-8","NFKB1|MAPK3|STAT3|REL|GSK3B|SP1|MAPK8|RELA|AKT1","27629","27744|27894|27710|27910|27688|27792|27724|27780|27664","4.58E-9","","WP2034","0.7070070439915412","0"
"287","15","GO Biological Process","","Ossification","9.26E-8","CYP27B1|SOX9|RUNX1|JUNB|SMAD1|SP3|SMAD3|ATF4|RUNX2|CBFB|HIF1A|SP7|AKT1|CTNNB1|DLX5","27629","27846|27754|27784|27732|27702|27768|27770|27782|27740|27734|27866|27874|27664|27758|27794","1.36E-9","","GO:0001503","0.7033389013318065","0"
"61","9","Reactome Pathways","","Nuclear Events (kinase and transcription factor activation)","9.43E-8","EGR1|EGR2|ATF1|MAPK3|SRF|JUNB|FOS|REST|MEF2A","27629","27716|27746|27804|27894|27668|27732|27912|27832|27800","7.85E-10","","HSA-198725","0.7025488307262672","0"
"52","8","WikiPathways","","NRP1-triggered signaling pathways in pancreatic cancer ","9.59E-8","NFKB1|SMAD2|MAPK3|REL|SMAD3|NFKB2|RELA|AKT1","27629","27744|27838|27894|27910|27770|27848|27780|27664","5.28E-9","","WP5144","0.7018181392829337","0"
"693","22","GO Biological Process","","Cell activation","9.79E-8","SPI1|EGR1|IRF1|STAT3|SRF|TP53|CEBPB|SP3|EZH2|PRKCD|SMAD3|NFKB2|JUN|RUNX2|KLF5|GATA3|POU2AF1|DCAF1|CBFB|CEBPG|NR4A3|CTNNB1","27629","27704|27716|27694|27710|27668|27690|27878|27768|27896|27908|27770|27848|27712|27740|27742|27830|27756|27678|27734|27818|27662|27758","1.45E-9","","GO:0001775","0.7009217308196862","0"
"336","18","Monarch Phenotype","","Eosinophil percentage of leukocytes","9.84E-8","CEBPE|NFKB1|CYP27B1|AHR|EGR2|IRF1|RUNX1|RARB|SMAD3|MYB|RUNX2|GATA3|ETS1|POU2AF1|NFATC2|PPARA|FLI1|NR4A3","27629","27660|27744|27846|27776|27746|27694|27784|27722|27770|27692|27740|27830|27720|27756|27682|27834|27886|27662","1.84E-11","","EFO:0007991","0.7007004901568659","0"
"2438","46","Monarch Phenotype","","Abnormality of the cardiovascular system","9.84E-8","NFKB1|AHR|SOX9|DPF2|RARA|SMAD2|EPAS1|STAT3|TP63|KAT6A|GATA6|TP53|RUNX1|FOS|PRKACA|STAT2|EZH2|PRKCD|RARB|SMAD3|CDK10|JARID2|GATA2|KDM5B|POU2F1|NFKB2|ATRX|NR5A1|WT1|GATA3|SRY|NR2F2|NFATC2|NFE2L2|MITF|SATB1|PTPRG|FLI1|HNF1A|SP7|AKT1|MYC|PITX2|CTNNB1|DLX5|TFAP2A","27629","27744|27776|27754|27880|27698|27838|27656|27710|27828|27790|27728|27690|27784|27912|27904|27888|27896|27908|27722|27770|27726|27730|27884|27684|27854|27848|27714|27700|27752|27830|27898|27862|27682|27766|27816|27788|27902|27886|27858|27874|27664|27786|27708|27758|27794|27876","1.61E-11","","HP:0001626","0.7007004901568659","0"
"732","25","Monarch Phenotype","","Neoplasm by anatomical site","9.84E-8","NFKB1|IRF1|SOX9|DPF2|RARA|EPAS1|STAT3|TP63|TP53|RUNX1|PRKCD|GATA2|NFKB2|ATRX|NR5A1|WT1|SRY|MITF|CBFB|HNF1A|AKT1|MYC|NR4A3|CTNNB1|TFAP2A","27629","27744|27694|27754|27880|27698|27656|27710|27828|27690|27784|27908|27884|27848|27714|27700|27752|27898|27816|27734|27858|27664|27786|27662|27758|27876","2.06E-11","","HP:0011793","0.7007004901568659","0"
"2898","47","GO Biological Process","","Macromolecule modification","9.91E-8","SPI1|EGR2|SOX9|RARA|PTPRE|SMAD2|CSNK2A2|MAPK3|PPM1F|KAT6A|PLK1|SMAD1|FOS|PRKACA|REST|CLK4|EZH2|GSK3B|PRKCD|KLHL22|PTPRB|CDK10|NFYA|DUSP9|DUSP19|WWP2|KDM5B|DUSP23|NCOA3|ZC3H12A|STK40|ATRX|GLRX|MAPK8|NFE2L2|DCAF1|TNIK|HIPK1|CBFB|PTPRG|UHMK1|LATS1|HNF1A|AKT1|RIOX1|CTNNB1|ENC1","27629","27704|27746|27754|27698|27796|27838|27860|27894|27670|27790|27890|27702|27912|27904|27832|27850|27896|27688|27908|27856|27798|27726|27824|27674|27718|27772|27684|27806|27738|27680|27906|27714|27868|27724|27766|27678|27774|27814|27734|27902|27658|27914|27858|27664|27696|27758|27826","1.47E-9","","GO:0043412","0.7003926345514724","0"
"192","12","KEGG Pathways","","Epstein-Barr virus infection","1.0E-7","NFKB1|E2F3|STAT3|TP53|STAT2|E2F1|NFKB2|JUN|MAPK8|RELA|AKT1|MYC","27629","27744|27864|27710|27690|27888|27900|27848|27712|27724|27780|27664|27786","1.01E-8","","hsa05169","0.7","0"
"7004","81","TISSUES","","Gland","1.01E-7","USF2|NFKB1|SPI1|CYP27B1|AHR|IRF1|SOX9|DPF2|NR0B2|SMAD2|CSNK2A2|STAT3|TP63|SRF|TP53|PLK1|RUNX1|JUNB|CEBPB|SMAD1|FOS|PRKACA|SP3|REST|STAT2|CLK4|EZH2|GSK3B|PGR|SP1|PRKCD|RARB|SMAD3|ATF4|CDK10|MYB|JARID2|FOXM1|E2F1|NFYA|WWP2|KDM5B|POU2F1|NFKB2|JUN|NCOA3|YBX1|STK40|ATRX|NR5A1|SF1|KLF5|WT1|E2F4|GLRX|SRY|URI1|NR2F2|NFATC2|RELA|PPARA|MITF|DCAF1|SATB1|HMGA1|EWSR1|HIPK1|PTPRG|UHMK1|HSF1|FLI1|LATS1|HIF1A|HNF1A|AKT1|MEF2A|GTF2I|NR1H3|MYC|CTNNB1|TFAP2A","27629","27666|27744|27704|27846|27776|27694|27754|27880|27676|27838|27860|27710|27828|27668|27690|27890|27784|27732|27878|27702|27912|27904|27768|27832|27888|27850|27896|27688|27762|27792|27908|27722|27770|27782|27726|27692|27730|27808|27900|27824|27772|27684|27854|27848|27712|27738|27748|27906|27714|27700|27840|27742|27752|27672|27868|27898|27852|27862|27682|27780|27834|27816|27678|27788|27812|27872|27814|27902|27658|27778|27886|27914|27866|27858|27664|27800|27844|27820|27786|27758|27876","5.85E-10","","BTO:0000522","0.6995678626217358","0"
"125","11","GO Biological Process","","Regulation of osteoblast differentiation","1.02E-7","SOX9|TP63|CEBPB|SMAD1|PRKACA|REST|SMAD3|ATF4|RUNX2|RIOX1|CTNNB1","27629","27754|27828|27878|27702|27904|27832|27770|27782|27740|27696|27758","1.52E-9","","GO:0045667","0.6991399828238082","0"
"109","10","WikiPathways","","DNA damage response (only ATM dependent)","1.07E-7","NFKB1|TP53|GSK3B|SMAD3|NFKB2|JUN|MAPK8|AKT1|MYC|CTNNB1","27629","27744|27690|27688|27770|27848|27712|27724|27664|27786|27758","6.01E-9","","WP710","0.697061622231479","0"
"85","9","KEGG Pathways","","Th1 and Th2 cell differentiation","1.08E-7","NFKB1|MAPK3|FOS|JUN|GATA3|MAPK8|NFATC2|RELA|NFATC1","27629","27744|27894|27912|27712|27830|27724|27682|27780|27706","1.12E-8","","hsa04658","0.6966576244513051","0"
"154","11","KEGG Pathways","","Wnt signaling pathway","1.09E-7","CSNK2A2|TP53|PRKACA|GSK3B|SMAD3|JUN|MAPK8|NFATC2|NFATC1|MYC|CTNNB1","27629","27860|27690|27904|27688|27770|27712|27724|27682|27706|27786|27758","1.17E-8","","hsa04310","0.6962573502059376","0"
"40","8","GO Molecular Function","","Core promoter sequence-specific DNA binding","1.11E-7","TP53|CEBPB|FOS|REST|EZH2|POU2F1|RELA|MYC","27629","27690|27878|27912|27832|27896|27854|27780|27786","8.31E-10","","GO:0001046","0.6954677021213342","0"
"1680","37","Monarch Phenotype","","Abnormality of cardiovascular system morphology","1.11E-7","NFKB1|SOX9|DPF2|SMAD2|EPAS1|STAT3|TP63|KAT6A|GATA6|TP53|FOS|PRKACA|STAT2|EZH2|PRKCD|RARB|SMAD3|CDK10|JARID2|GATA2|KDM5B|NFKB2|ATRX|NR5A1|WT1|GATA3|SRY|NR2F2|NFATC2|NFE2L2|SATB1|PTPRG|SP7|AKT1|PITX2|CTNNB1|DLX5","27629","27744|27754|27880|27838|27656|27710|27828|27790|27728|27690|27912|27904|27888|27896|27908|27722|27770|27726|27730|27884|27684|27848|27714|27700|27752|27830|27898|27862|27682|27766|27788|27902|27874|27664|27708|27758|27794","4.57E-11","","HP:0030680","0.6954677021213342","0"
"59","8","KEGG Pathways","","Inflammatory bowel disease","1.18E-7","NFKB1|SMAD2|STAT3|SMAD3|JUN|GATA3|RELA|NFATC1","27629","27744|27838|27710|27770|27712|27830|27780|27706","1.3E-8","","hsa05321","0.6928117992693875","0"
"54","8","WikiPathways","","IL-4 signaling pathway","1.2E-7","NFKB1|MAPK3|STAT3|CEBPB|FOS|GATA3|RELA|AKT1","27629","27744|27894|27710|27878|27912|27830|27780|27664","6.9E-9","","WP395","0.6920818753952375","0"
"140","12","STRING Clusters","","Mixed, incl. Basic-leucine zipper domain, and MAPK signaling pathway","1.24E-7","EGR1|EGR2|JDP2|JUNB|CEBPB|FOS|ATF4|DUSP9|JUN|MAPK8|AKT1|CEBPG","27629","27716|27746|27810|27732|27878|27912|27782|27674|27712|27724|27664|27818","3.52E-10","","CL:18396","0.6906578314837766","0"
"1560","33","GO Biological Process","","Regulation of protein modification process","1.25E-7","SPI1|EGR1|SOX9|MAPK3|PPM1F|EPAS1|JDP2|TP53|PLK1|STAT2|EZH2|GSK3B|PRKCD|PTPRB|MYB|JARID2|GATA2|NFYA|DUSP19|JUN|ZC3H12A|ATRX|GATA3|NR2F2|MAPK8|RELA|TNIK|HSF1|LATS1|HIF1A|HNF1A|AKT1|CTNNB1","27629","27704|27716|27754|27894|27670|27656|27810|27690|27890|27888|27896|27688|27908|27798|27692|27730|27884|27824|27718|27712|27680|27714|27830|27862|27724|27780|27774|27778|27914|27866|27858|27664|27758","1.87E-9","","GO:0031399","0.6903089986991944","0"
"120","10","KEGG Pathways","","Cell cycle","1.25E-7","SMAD2|E2F3|TP53|PLK1|GSK3B|SMAD3|E2F1|TFDP1|E2F4|MYC","27629","27838|27864|27690|27890|27688|27770|27900|27686|27672|27786","1.42E-8","","hsa04110","0.6903089986991944","0"
"574","20","GO Biological Process","","Leukocyte activation","1.27E-7","SPI1|EGR1|IRF1|STAT3|SRF|TP53|CEBPB|SP3|EZH2|PRKCD|SMAD3|JUN|RUNX2|GATA3|POU2AF1|DCAF1|CBFB|CEBPG|NR4A3|CTNNB1","27629","27704|27716|27694|27710|27668|27690|27878|27768|27896|27908|27770|27712|27740|27830|27756|27678|27734|27818|27662|27758","1.91E-9","","GO:0045321","0.6896196279044042","0"
"55","8","WikiPathways","","Overlap between signal transduction pathways contributing to LMNA laminopathies","1.33E-7","SMAD2|JUNB|CEBPB|GSK3B|SMAD3|E2F1|RUNX2|CTNNB1","27629","27838|27732|27878|27688|27770|27900|27740|27758","7.86E-9","","WP4879","0.6876148359032914","0"
"5325","68","COMPARTMENTS","","Protein-containing complex","1.39E-7","NFKB1|SPI1|AHR|IRF1|SOX9|DPF2|RARA|ATF1|SMAD2|CSNK2A2|E2F3|PPM1F|EPAS1|STAT3|CASP6|KAT6A|TP53|REL|PLK1|RUNX1|JUNB|CEBPB|SMAD1|FOS|PRKACA|REST|STAT2|EZH2|GSK3B|SP1|KLHL22|SMAD3|PTPRB|ATF4|CDK10|MYB|JARID2|E2F1|NFYA|WWP2|NFKB2|JUN|RUNX2|NCOA3|YBX1|ZC3H12A|TFDP1|SF1|URI1|POU2AF1|NFATC2|NFE2L2|RELA|MITF|DCAF1|HMGA1|CBFB|HSF1|FLI1|LATS1|HIF1A|HNF1A|AKT1|NR1H3|MYC|PITX2|CTNNB1|ENC1","27629","27744|27704|27776|27694|27754|27880|27698|27804|27838|27860|27864|27670|27656|27710|27802|27790|27690|27910|27890|27784|27732|27878|27702|27912|27904|27832|27888|27896|27688|27792|27856|27770|27798|27782|27726|27692|27730|27900|27824|27772|27848|27712|27740|27738|27748|27680|27686|27840|27852|27756|27682|27766|27780|27816|27678|27812|27734|27778|27886|27914|27866|27858|27664|27820|27786|27708|27758|27826","1.08E-9","","GOCC:0032991","0.6856985199745905","0"
"457","18","GO Biological Process","","Lymphocyte activation","1.4E-7","SPI1|EGR1|IRF1|STAT3|SRF|TP53|CEBPB|SP3|EZH2|PRKCD|SMAD3|RUNX2|GATA3|POU2AF1|DCAF1|CBFB|CEBPG|CTNNB1","27629","27704|27716|27694|27710|27668|27690|27878|27768|27896|27908|27770|27740|27830|27756|27678|27734|27818|27758","2.12E-9","","GO:0046649","0.6853871964321762","0"
"206","13","GO Biological Process","","Transmembrane receptor protein serine/threonine kinase signaling pathway","1.41E-7","SPI1|EGR1|SMAD2|MAPK3|STAT3|TP53|SMAD1|FOS|SMAD3|JUN|RUNX2|HNF1A|DLX5","27629","27704|27716|27838|27894|27710|27690|27702|27912|27770|27712|27740|27858|27794","2.14E-9","","GO:0007178","0.6850780887344621","0"
"130","11","GO Biological Process","","Endocrine system development","1.47E-7","SOX9|SMAD2|MAPK3|SRF|GATA6|SMAD3|GATA2|NR5A1|WT1|GATA3|PITX2","27629","27754|27838|27894|27668|27728|27770|27884|27700|27752|27830|27708","2.24E-9","","GO:0035270","0.6832682665251824","0"
"167","12","GO Biological Process","","Gastrulation","1.5E-7","NANOG|SMAD2|SRF|GATA6|TP53|SMAD1|PRKACA|SMAD3|ETS2|HNF1A|NR4A3|CTNNB1","27629","27750|27838|27668|27728|27690|27702|27904|27770|27892|27858|27662|27758","2.31E-9","","GO:0007369","0.6823908740944319","0"
"92","10","Reactome Pathways","","Oxidative Stress Induced Senescence","1.51E-7","E2F3|MAPK3|TP53|FOS|EZH2|E2F1|JUN|TFDP1|MAPK8|TNIK","27629","27864|27894|27690|27912|27896|27900|27712|27686|27724|27774","1.32E-9","","HSA-2559580","0.682102305270683","0"
"83","9","WikiPathways","","Apoptosis","1.54E-7","NFKB1|IRF1|TP63|CASP6|TP53|JUN|RELA|AKT1|MYC","27629","27744|27694|27828|27802|27690|27712|27780|27664|27786","9.29E-9","","WP254","0.6812479279163537","0"
"161","11","KEGG Pathways","","Hepatocellular carcinoma","1.56E-7","SMAD2|E2F3|MAPK3|TP53|GSK3B|SMAD3|E2F1|NFE2L2|AKT1|MYC|CTNNB1","27629","27838|27864|27894|27690|27688|27770|27900|27766|27664|27786|27758","1.81E-8","","hsa05225","0.6806875401645539","0"
"93","10","Reactome Pathways","","MyD88 cascade initiated on plasma membrane","1.58E-7","NFKB1|ATF1|MAPK3|TP53|FOS|NFKB2|JUN|MAPK8|RELA|MEF2A","27629","27744|27804|27894|27690|27912|27848|27712|27724|27780|27800","1.46E-9","","HSA-975871","0.6801342913045577","0"
