"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"3355","57","GO Biological Process","","Regulation of cell communication","1.13E-9","SNAI2|SIRT1|MAPK1|CSNK2A1|MAZ|SPI1|CYP27B1|MAPK14|IRF1|RARA|NR0B2|CDK4|CREBBP|CSNK2A2|SRF|TP53|PHIP|HIF1AN|REST|STAT2|GSK3B|SMAD3|ATF4|CDK10|FOXO3|MEF2C|ATF3|RBPJ|DUSP19|NR3C2|PIM3|ZEB1|PROX1|CHUK|JUN|NCOA3|STK40|AMER1|PIM2|GATA3|URI1|GLI3|NCOA1|NFATC4|NFATC1|MECP2|ULK3|DUSP7|BRCA1|HIF1A|HNF1A|RITA1|NR1H3|MYC|CTNNB1|DLX5|NR1H2","2013","2234|2219|2381|2471|2465|2438|2204|2396|2453|2447|2477|2321|2483|2186|2492|2456|2420|2393|2216|2147|2459|2318|2297|2405|2327|2330|2174|2120|2423|2432|2345|2309|2129|2357|2426|2375|2105|2111|2480|2222|2195|2258|2168|2213|2435|2171|2126|2336|2279|2180|2189|2177|2237|2294|2351|2285|2132","1.03E-11","","GO:0010646","0.894692155651658","0"
"617","24","GO Biological Process","","Epithelial cell differentiation","1.21E-9","RARA|EPAS1|CASP6|CEBPB|REST|RARB|SMAD3|ATF4|MEF2C|RBPJ|PROX1|NR5A2|PRDM1|JUN|NR5A1|KLF5|WT1|GATA3|CDX2|CDK1|RARG|HIF1A|CTNNB1|DLX5","2013","2447|2504|2273|2159|2216|2411|2318|2297|2330|2120|2129|2141|2474|2426|2444|2369|2354|2222|2135|2402|2210|2180|2351|2285","1.1E-11","","GO:0030855","0.891721462968355","0"
"507","22","GO Biological Process","","Positive regulation of apoptotic process","1.27E-9","SIRT1|E2F3|ATF2|CASP6|TP53|REST|CASP9|RARB|ATF4|FOXO3|MEF2C|ATF3|E2F1|JUN|WT1|MAPK8|NCOA1|RARG|NFATC4|MYC|CTNNB1|TFAP2A","2013","2219|2183|2264|2273|2456|2216|2192|2411|2297|2327|2330|2174|2114|2426|2354|2408|2168|2210|2213|2294|2351|2162","1.16E-11","","GO:0043065","0.8896196279044043","0"
"3367","57","GO Biological Process","","Regulation of signaling","1.28E-9","SNAI2|SIRT1|MAPK1|CSNK2A1|MAZ|SPI1|CYP27B1|MAPK14|IRF1|RARA|NR0B2|CDK4|CREBBP|CSNK2A2|SRF|TP53|PHIP|HIF1AN|REST|STAT2|GSK3B|SMAD3|ATF4|CDK10|FOXO3|MEF2C|ATF3|RBPJ|DUSP19|NR3C2|PIM3|ZEB1|PROX1|CHUK|JUN|NCOA3|STK40|AMER1|PIM2|GATA3|URI1|GLI3|NCOA1|NFATC4|NFATC1|MECP2|ULK3|DUSP7|BRCA1|HIF1A|HNF1A|RITA1|NR1H3|MYC|CTNNB1|DLX5|NR1H2","2013","2234|2219|2381|2471|2465|2438|2204|2396|2453|2447|2477|2321|2483|2186|2492|2456|2420|2393|2216|2147|2459|2318|2297|2405|2327|2330|2174|2120|2423|2432|2345|2309|2129|2357|2426|2375|2105|2111|2480|2222|2195|2258|2168|2213|2435|2171|2126|2336|2279|2180|2189|2177|2237|2294|2351|2285|2132","1.19E-11","","GO:0023051","0.8892790030352131","0"
"93","12","Reactome Pathways","","MyD88 cascade initiated on plasma membrane","1.31E-9","MAPK1|MAPK14|ATF1|ATF2|TP53|MEF2C|NFKB2|CHUK|JUN|ELK1|MAPK8|DUSP7","2013","2381|2396|2270|2264|2456|2330|2201|2357|2426|2303|2408|2336","7.48E-12","","HSA-975871","0.8882728704344236","0"
"2121","44","GO Biological Process","","Immune system process","1.44E-9","SNAI2|CEBPE|SIRT1|MAPK1|RELB|SPI1|CYP27B1|MAPK14|IRF1|CREBBP|TCF3|EPAS1|ATF2|CASP6|SRF|TP53|JUNB|CEBPB|REST|TFE3|STAT2|CASP9|SMAD3|ATF4|MEF2C|JARID2|RBPJ|PRDM1|NFKB2|CHUK|JUN|SP2|GATA3|PTMS|ETS1|GLI3|MITF|PBX1|FLI1|HIF1A|SP7|CEBPG|NR4A3|CTNNB1","2013","2234|2501|2219|2381|2417|2438|2204|2396|2453|2483|2315|2504|2264|2273|2492|2456|2387|2159|2216|2207|2147|2192|2318|2297|2330|2390|2120|2474|2201|2357|2426|2333|2222|2306|2414|2258|2243|2300|2153|2180|2165|2240|2498|2351","1.34E-11","","GO:0002376","0.8841637507904749","0"
"5057","72","GO Biological Process","","Signaling","1.48E-9","SNAI2|SIRT1|MAPK1|CSNK2A1|RELB|SPI1|MAPK14|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|CSNK2A2|EPAS1|ATF2|CASP6|TP53|PHIP|PLK1|CEBPB|SMAD1|STAT2|GSK3B|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|ATF3|RBPJ|E2F1|NR3C2|DNMT1|NR5A2|NR1I3|NFKB2|CHUK|JUN|NR5A1|AMER1|KLF5|GATA3|CDK1|MAPK8|GLI3|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|ULK3|DUSP7|BRCA1|WWP1|HMGA2|HIF1A|HNF1A|RITA1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2","2013","2234|2219|2381|2471|2417|2438|2396|2453|2156|2447|2477|2321|2123|2270|2483|2186|2504|2264|2273|2456|2420|2144|2159|2441|2147|2459|2192|2411|2318|2372|2297|2327|2330|2174|2120|2114|2432|2228|2141|2231|2201|2357|2426|2444|2111|2369|2222|2402|2408|2258|2342|2168|2108|2210|2213|2435|2243|2171|2126|2336|2279|2360|2276|2180|2189|2177|2237|2294|2498|2351|2285|2132","1.39E-11","","GO:0023052","0.8829738284605042","0"
"190","15","Reactome Pathways","","ESR-mediated signaling","1.61E-9","MAPK1|USF2|TBP|CREBBP|ATF2|SRF|SP1|FOXO3|NR5A2|JUN|NCOA3|ELK1|GATA3|NCOA1|MYC","2013","2381|2495|2267|2483|2264|2492|2288|2327|2141|2426|2375|2303|2222|2168|2294","1.13E-11","","HSA-8939211","0.879317412396815","0"
"98","12","Reactome Pathways","","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","1.76E-9","MAPK1|MAPK14|ATF1|ATF2|TP53|MEF2C|NFKB2|CHUK|JUN|ELK1|MAPK8|DUSP7","2013","2381|2396|2270|2264|2456|2330|2201|2357|2426|2303|2408|2336","1.31E-11","","HSA-975138","0.875448733218585","0"
"100","12","Reactome Pathways","","Toll Like Receptor 3 (TLR3) Cascade","1.95E-9","MAPK1|MAPK14|ATF1|ATF2|TP53|MEF2C|NFKB2|CHUK|JUN|ELK1|MAPK8|DUSP7","2013","2381|2396|2270|2264|2456|2330|2201|2357|2426|2303|2408|2336","1.63E-11","","HSA-168164","0.8709965388637482","0"
"163","14","Reactome Pathways","","Cellular Senescence","2.17E-9","MAPK1|MAPK14|CDK4|E2F3|TP53|CEBPB|SP1|E2F1|ETS2|JUN|ETS1|MAPK8|EHMT2|HMGA1","2013","2381|2396|2321|2183|2456|2159|2288|2114|2138|2426|2414|2408|2150|2249","2.0E-11","","HSA-2559583","0.866354026615147","0"
"77","11","GO Cellular Component","","Transcription repressor complex","2.19E-9","RELB|TP53|REST|SP1|FOXO3|RBPJ|JUN|CDX2|GLI3|MYC|CTNNB1","2013","2417|2456|2216|2288|2327|2120|2426|2135|2258|2294|2351","2.13E-11","","GO:0017053","0.8659555885159882","0"
"104","12","Reactome Pathways","","TRIF(TICAM1)-mediated TLR4 signaling","2.46E-9","MAPK1|MAPK14|ATF1|ATF2|TP53|MEF2C|NFKB2|CHUK|JUN|ELK1|MAPK8|DUSP7","2013","2381|2396|2270|2264|2456|2330|2201|2357|2426|2303|2408|2336","2.47E-11","","HSA-937061","0.8609064892896621","0"
"1035","30","GO Biological Process","","Negative regulation of multicellular organismal process","2.78E-9","SNAI2|RELB|SPI1|IRF1|RARA|ATF2|SRF|TP53|REST|TFE3|GSK3B|RARB|SMAD3|ATF4|MEF2C|JARID2|RBPJ|PROX1|NR5A1|WT1|GATA3|GLI3|RARG|NFATC4|MECP2|HIF1A|NR1H3|MYC|CTNNB1|NR1H2","2013","2234|2417|2438|2453|2447|2264|2492|2456|2216|2207|2459|2411|2318|2297|2330|2390|2120|2129|2444|2354|2222|2258|2210|2213|2171|2180|2237|2294|2351|2132","2.64E-11","","GO:0051241","0.8555955204081924","0"
"1107","31","GO Biological Process","","Response to abiotic stimulus","2.81E-9","SNAI2|SIRT1|RELB|MAPK14|IRF1|CREBBP|EPAS1|ATF2|SRF|TP53|HIF1AN|REST|CASP9|SMAD3|ATF4|FOXO3|RBPJ|E2F1|PRDM1|JUN|TSC22D3|ELK1|GATA3|MAPK8|MAP3K2|NFATC4|MECP2|BRCA1|HIF1A|MYC|CTNNB1","2013","2234|2219|2417|2396|2453|2483|2504|2264|2492|2456|2393|2216|2192|2318|2297|2327|2120|2114|2474|2426|2324|2303|2222|2408|2108|2213|2171|2279|2180|2294|2351","2.68E-11","","GO:0009628","0.855129368009492","0"
"1108","31","GO Biological Process","","Regulation of cell cycle","2.85E-9","SIRT1|CSNK2A1|MAPK14|IRF1|DPF2|RARA|CDK4|CSNK2A2|TCF3|ATF2|TP53|PHIP|PLK1|JUNB|CDK10|E2F1|PIM3|PROX1|JUN|ZBTB17|PIM2|GATA3|ETS1|CDK1|WEE2|MECP2|PBX1|BRCA1|HMGA2|MYC|CTNNB1","2013","2219|2471|2396|2453|2156|2447|2321|2186|2315|2264|2456|2420|2144|2387|2405|2114|2345|2129|2426|2102|2480|2222|2414|2402|2429|2171|2300|2279|2276|2294|2351","2.74E-11","","GO:0051726","0.8545155139991489","0"
"23","8","GO Biological Process","","Positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","2.85E-9","ATF2|TP53|SMAD1|ATF4|RBPJ|JUN|HIF1A|DLX5","2013","2264|2456|2441|2297|2120|2426|2180|2285","2.74E-11","","GO:1901522","0.8545155139991489","0"
"2355","46","GO Biological Process","","Response to external stimulus","3.0E-9","CEBPE|SIRT1|MAPK1|RELB|USF2|SPI1|CYP27B1|MAPK14|IRF1|RARA|CDK4|ATF2|PPARGC1A|SRF|TP53|CEBPB|REST|STAT2|CASP9|SMAD3|ATF4|FOXO3|MEF2C|ATF3|RBPJ|ZEB1|PROX1|PRDM1|CHUK|JUN|PIM2|GATA3|URI1|MAPK8|EHMT2|GLI3|NCOA1|MAP3K2|MECP2|HMGA2|HIF1A|CEBPG|NR1H3|CTNNB1|DLX5|NR1H2","2013","2501|2219|2381|2417|2495|2438|2204|2396|2453|2447|2321|2264|2312|2492|2456|2159|2216|2147|2192|2318|2297|2327|2330|2174|2120|2309|2129|2474|2357|2426|2480|2222|2195|2408|2150|2258|2168|2108|2171|2276|2180|2240|2237|2351|2285|2132","2.92E-11","","GO:0009605","0.8522878745280338","0"
"109","12","Reactome Pathways","","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","3.74E-9","MAPK1|MAPK14|ATF1|ATF2|TP53|MEF2C|NFKB2|CHUK|JUN|ELK1|MAPK8|DUSP7","2013","2381|2396|2270|2264|2456|2330|2201|2357|2426|2303|2408|2336","4.09E-11","","HSA-166058","0.8427128397799519","0"
"2101","43","GO Biological Process","","Gene expression","3.95E-9","MAZ|MAPK14|TBP|IRF1|RARA|TRIP4|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|TP53|CEBPB|SMAD1|MED14|CASP9|SMAD3|ATF4|PRPF4B|FOXO3|E2F1|NFYA|DNMT1|PROX1|PRDM1|YBX1|NR5A1|ELK1|WT1|GATA3|ETS1|GLI3|NCOA1|NFATC4|MECP2|HIF1A|HNF1A|SP7|NR1H3|CTNNB1","2013","2465|2396|2267|2453|2447|2123|2483|2183|2315|2504|2264|2312|2273|2492|2456|2159|2441|2486|2192|2318|2297|2348|2327|2114|2225|2228|2129|2474|2363|2444|2303|2354|2222|2414|2258|2168|2213|2171|2180|2189|2165|2237|2351","3.88E-11","","GO:0010467","0.8403402904373539","0"
"61","10","Reactome Pathways","","Nuclear Events (kinase and transcription factor activation)","4.2E-9","MAPK1|MAPK14|ATF1|ATF2|SRF|JUNB|REST|MEF2C|ELK1|DUSP7","2013","2381|2396|2270|2264|2492|2387|2216|2330|2303|2336","5.32E-11","","HSA-198725","0.8376750709602099","0"
"61","10","Reactome Pathways","","MAP kinase activation","4.2E-9","MAPK1|MAPK14|ATF1|ATF2|MEF2C|CHUK|JUN|ELK1|MAPK8|DUSP7","2013","2381|2396|2270|2264|2330|2357|2426|2303|2408|2336","5.32E-11","","HSA-450294","0.8376750709602099","0"
"250","16","GO Biological Process","","Cell fate commitment","4.38E-9","RARA|TCF3|EPAS1|TP53|SMAD1|MEF2C|RBPJ|ETS2|PROX1|PRDM1|WT1|GATA3|EHMT2|GLI3|MITF|CTNNB1","2013","2447|2315|2504|2456|2441|2330|2120|2138|2129|2474|2354|2222|2150|2258|2243|2351","4.33E-11","","GO:0045165","0.8358525889495901","0"
"7522","90","GO Biological Process","","Organic substance metabolic process","4.39E-9","SIRT1|MAPK1|CSNK2A1|MAZ|SPI1|PDHX|CYP27B1|MAPK14|TBP|NFYB|IRF1|RARA|NR0B2|CDK4|TRIP4|CREBBP|CSNK2A2|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|TP53|SSRP1|FBXO33|HIF1AN|PLK1|CEBPB|SMAD1|FBXO45|REST|CLK4|MED14|GSK3B|DNMT3B|CASP9|SMAD3|NR1I2|ATF4|PRPF4B|CDK10|FOXO3|HUWE1|ATF3|E2F1|NFYA|DUSP19|DNMT1|PIM3|PROX1|NR5A2|PRDM1|CHUK|NCOA3|YBX1|STK40|NR5A1|PIM2|ELK1|WT1|GATA3|PTMS|ETS1|CDK1|MAPK8|EHMT2|GLI3|WEE2|NCOA1|MAP3K2|NFATC4|MECP2|HMGA1|ULK3|PBX1|DUSP7|BRCA1|WWP1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|RIOX1|NR1H3|NR4A3|CTNNB1|NR1H2","2013","2219|2381|2471|2465|2438|2255|2204|2396|2267|2399|2453|2447|2477|2321|2123|2483|2186|2183|2315|2504|2264|2312|2273|2492|2456|2468|2507|2393|2144|2159|2441|2246|2216|2198|2486|2459|2282|2192|2318|2372|2297|2348|2405|2327|2261|2174|2114|2225|2423|2228|2345|2129|2141|2474|2357|2375|2363|2105|2444|2480|2303|2354|2222|2306|2414|2402|2408|2150|2258|2429|2168|2108|2213|2171|2249|2126|2300|2336|2279|2360|2276|2180|2189|2165|2240|2450|2237|2498|2351|2132","4.37E-11","","GO:0071704","0.8357535479757878","0"
"2203","44","GO Biological Process","","Nucleic acid metabolic process","4.62E-9","SIRT1|MAZ|MAPK14|TBP|IRF1|RARA|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|TP53|SSRP1|CEBPB|SMAD1|MED14|DNMT3B|SMAD3|ATF4|PRPF4B|FOXO3|HUWE1|E2F1|NFYA|DNMT1|PROX1|YBX1|NR5A1|WT1|GATA3|PTMS|ETS1|CDK1|EHMT2|NCOA1|NFATC4|HMGA1|BRCA1|HMGA2|HNF1A|CEBPG|NR1H3|CTNNB1","2013","2219|2465|2396|2267|2453|2447|2183|2315|2504|2264|2312|2492|2456|2468|2159|2441|2486|2282|2318|2297|2348|2327|2261|2114|2225|2228|2129|2363|2444|2354|2222|2306|2414|2402|2150|2168|2213|2249|2279|2276|2189|2240|2237|2351","4.63E-11","","GO:0090304","0.8335358024443874","0"
"1518","36","GO Biological Process","","Intracellular signal transduction","4.75E-9","SIRT1|MAPK1|RELB|MAPK14|ATF1|ATF2|CASP6|TP53|PLK1|CEBPB|SMAD1|GSK3B|CASP9|SMAD3|ATF4|FOXO3|MEF2C|E2F1|DNMT1|NR5A2|NFKB2|CHUK|JUN|NR5A1|GATA3|CDK1|MAPK8|MAP3K2|NFATC4|NFATC1|DUSP7|BRCA1|HMGA2|HIF1A|MYC|CTNNB1","2013","2219|2381|2417|2396|2270|2264|2273|2456|2144|2159|2441|2459|2192|2318|2297|2327|2330|2114|2228|2141|2201|2357|2426|2444|2222|2402|2408|2108|2213|2435|2336|2279|2276|2180|2294|2351","4.79E-11","","GO:0035556","0.8323306390375134","0"
"111","12","GO Biological Process","","Positive regulation of histone modification","4.9E-9","SNAI2|SIRT1|PPARGC1A|JDP2|TP53|DNMT3B|JARID2|DNMT1|GATA3|MECP2|BRCA1|CTNNB1","2013","2234|2219|2312|2252|2456|2282|2390|2228|2222|2171|2279|2351","4.97E-11","","GO:0031058","0.8309803919971486","0"
"669","24","GO Biological Process","","Tube morphogenesis","5.43E-9","SIRT1|SPI1|MAPK14|RARA|EPAS1|SRF|JUNB|SMAD3|MEF2C|RBPJ|ZEB1|PROX1|PRDM1|JUN|KLF5|WT1|GATA3|GLI3|RARG|NFATC4|PBX1|HIF1A|MYC|CTNNB1","2013","2219|2438|2396|2447|2504|2492|2387|2318|2330|2120|2309|2129|2474|2426|2369|2354|2222|2258|2210|2213|2300|2180|2294|2351","5.54E-11","","GO:0035239","0.8265200170411153","0"
"216","15","GO Biological Process","","Regulation of neuron apoptotic process","6.04E-9","ATF2|PPARGC1A|TP53|CEBPB|CASP9|ATF4|FOXO3|MEF2C|JUN|GATA3|NFATC4|MECP2|HIF1A|CTNNB1|TFAP2A","2013","2264|2312|2456|2159|2192|2297|2327|2330|2426|2222|2213|2171|2180|2351|2162","6.2E-11","","GO:0043523","0.8218963061378869","0"
"453","20","Reactome Pathways","","Signaling by Interleukins","6.04E-9","MAPK1|MAPK14|ATF1|ATF2|TP53|JUNB|STAT2|SMAD3|FOXO3|MEF2C|ZEB1|NFKB2|CHUK|JUN|ELK1|GATA3|MAPK8|DUSP7|HIF1A|MYC","2013","2381|2396|2270|2264|2456|2387|2147|2318|2327|2330|2309|2201|2357|2426|2303|2222|2408|2336|2180|2294","8.2E-11","","HSA-449147","0.8218963061378869","0"
"396","19","GO Biological Process","","Leukocyte differentiation","6.39E-9","CEBPE|SIRT1|RELB|SPI1|MAPK14|IRF1|TCF3|ATF2|SRF|TP53|JUNB|RBPJ|JUN|GATA3|GLI3|MITF|PBX1|CEBPG|CTNNB1","2013","2501|2219|2417|2438|2396|2453|2315|2264|2492|2456|2387|2120|2426|2222|2258|2243|2300|2240|2351","6.6E-11","","GO:0002521","0.81944991418416","0"
"7156","87","GO Biological Process","","Primary metabolic process","6.39E-9","SIRT1|MAPK1|CSNK2A1|MAZ|SPI1|PDHX|CYP27B1|MAPK14|TBP|NFYB|IRF1|RARA|NR0B2|CDK4|TRIP4|CREBBP|CSNK2A2|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|TP53|SSRP1|FBXO33|HIF1AN|PLK1|CEBPB|SMAD1|FBXO45|REST|CLK4|MED14|GSK3B|DNMT3B|CASP9|SMAD3|NR1I2|ATF4|PRPF4B|CDK10|FOXO3|HUWE1|ATF3|E2F1|NFYA|DUSP19|DNMT1|PIM3|PROX1|NR5A2|PRDM1|CHUK|NCOA3|YBX1|STK40|NR5A1|PIM2|WT1|GATA3|PTMS|ETS1|CDK1|MAPK8|EHMT2|GLI3|WEE2|NCOA1|MAP3K2|NFATC4|MECP2|HMGA1|ULK3|PBX1|DUSP7|BRCA1|WWP1|HMGA2|HIF1A|HNF1A|CEBPG|RIOX1|NR1H3|CTNNB1|NR1H2","2013","2219|2381|2471|2465|2438|2255|2204|2396|2267|2399|2453|2447|2477|2321|2123|2483|2186|2183|2315|2504|2264|2312|2273|2492|2456|2468|2507|2393|2144|2159|2441|2246|2216|2198|2486|2459|2282|2192|2318|2372|2297|2348|2405|2327|2261|2174|2114|2225|2423|2228|2345|2129|2141|2474|2357|2375|2363|2105|2444|2480|2354|2222|2306|2414|2402|2408|2150|2258|2429|2168|2108|2213|2171|2249|2126|2300|2336|2279|2360|2276|2180|2189|2240|2450|2237|2351|2132","6.62E-11","","GO:0044238","0.81944991418416","0"
"183","14","GO Biological Process","","Stem cell differentiation","8.04E-9","SNAI2|MAPK1|MAPK14|SRF|TP53|REST|MEF2C|JARID2|RBPJ|CDX2|HMGA2|HIF1A|SP7|CTNNB1","2013","2234|2381|2396|2492|2456|2216|2330|2390|2120|2135|2276|2180|2165|2351","8.41E-11","","GO:0048863","0.8094743951251548","0"
"1560","36","GO Biological Process","","Regulation of protein modification process","9.63E-9","SNAI2|SIRT1|MAPK1|SPI1|NFYB|EPAS1|ATF2|PPARGC1A|JDP2|TP53|PHIP|FBXO33|PLK1|STAT2|GSK3B|DNMT3B|HUWE1|MEF2C|JARID2|NFYA|DUSP19|DNMT1|PROX1|JUN|AMER1|GATA3|MAPK8|EHMT2|WEE2|MECP2|DUSP7|BRCA1|HMGA2|HIF1A|HNF1A|CTNNB1","2013","2234|2219|2381|2438|2399|2504|2264|2312|2252|2456|2420|2507|2144|2147|2459|2282|2261|2330|2390|2225|2423|2228|2129|2426|2111|2222|2408|2150|2429|2171|2336|2279|2276|2180|2189|2351","1.01E-10","","GO:0031399","0.8016373712875465","0"
"92","11","GO Biological Process","","Positive regulation of neuron death","1.15E-8","ATF2|TP53|REST|GSK3B|CASP9|ATF4|FOXO3|ELK1|NFATC4|CTNNB1|TFAP2A","2013","2264|2456|2216|2459|2192|2297|2327|2303|2213|2351|2162","1.22E-10","","GO:1901216","0.7939302159646389","0"
"43","9","GO Molecular Function","","Transcription coactivator binding","1.17E-8","RARA|CREBBP|EPAS1|SMAD3|ZBTB17|GATA3|NFATC1|HIF1A|HNF1A","2013","2447|2483|2504|2318|2102|2222|2435|2180|2189","7.35E-11","","GO:0001223","0.7931814138253839","0"
"577","22","GO Biological Process","","Sensory organ development","1.2E-8","MAPK1|RARA|SRF|REST|RARB|SMAD3|ATF4|RBPJ|ZEB1|PROX1|PRDM1|JUN|WT1|GATA3|GLI3|RARG|MITF|PBX1|HIF1A|CTNNB1|DLX5|TFAP2A","2013","2381|2447|2492|2216|2411|2318|2297|2120|2309|2129|2474|2426|2354|2222|2258|2210|2243|2300|2180|2351|2285|2162","1.27E-10","","GO:0007423","0.7920818753952374","0"
"1348","33","GO Biological Process","","Negative regulation of cell communication","1.59E-8","SNAI2|SIRT1|CSNK2A1|MAZ|SPI1|MAPK14|CSNK2A2|SRF|TP53|PHIP|HIF1AN|REST|STAT2|GSK3B|FOXO3|ATF3|DUSP19|PIM3|AMER1|GATA3|URI1|GLI3|NFATC4|NFATC1|ULK3|DUSP7|BRCA1|HIF1A|RITA1|NR1H3|MYC|CTNNB1|NR1H2","2013","2234|2219|2471|2465|2438|2396|2186|2492|2456|2420|2393|2216|2147|2459|2327|2174|2423|2345|2111|2222|2195|2258|2213|2435|2126|2336|2279|2180|2177|2237|2294|2351|2132","1.7E-10","","GO:0010648","0.7798602875679548","0"
"1512","35","GO Biological Process","","Positive regulation of protein metabolic process","1.7E-8","SNAI2|SIRT1|MAPK1|CSNK2A1|ATF2|PPARGC1A|CASP6|JDP2|TP53|FBXO33|PLK1|REST|GSK3B|DNMT3B|SP1|CASP9|SMAD3|HUWE1|MEF2C|JARID2|DUSP19|DNMT1|PROX1|YBX1|AMER1|GATA3|MAPK8|MECP2|BRCA1|HMGA2|HNF1A|NR1H3|MYC|CTNNB1|NR1H2","2013","2234|2219|2381|2471|2264|2312|2273|2252|2456|2507|2144|2216|2459|2282|2288|2192|2318|2261|2330|2390|2423|2228|2129|2363|2111|2222|2408|2171|2279|2276|2189|2237|2294|2351|2132","1.83E-10","","GO:0051247","0.7769551078621726","0"
"1354","33","GO Biological Process","","Negative regulation of signaling","1.75E-8","SNAI2|SIRT1|CSNK2A1|MAZ|SPI1|MAPK14|CSNK2A2|SRF|TP53|PHIP|HIF1AN|REST|STAT2|GSK3B|FOXO3|ATF3|DUSP19|PIM3|AMER1|GATA3|URI1|GLI3|NFATC4|NFATC1|ULK3|DUSP7|BRCA1|HIF1A|RITA1|NR1H3|MYC|CTNNB1|NR1H2","2013","2234|2219|2471|2465|2438|2396|2186|2492|2456|2420|2393|2216|2147|2459|2327|2174|2423|2345|2111|2222|2195|2258|2213|2435|2126|2336|2279|2180|2177|2237|2294|2351|2132","1.9E-10","","GO:0023057","0.7756961951313706","0"
"49","9","GO Biological Process","","Regulation of transcription from RNA polymerase II promoter in response to stress","1.88E-8","EPAS1|TP53|HIF1AN|CEBPB|ATF4|ATF3|RBPJ|JUN|HIF1A","2013","2504|2456|2393|2159|2297|2174|2120|2426|2180","2.05E-10","","GO:0043618","0.7725842150736321","0"
"33","8","Reactome Pathways","","Oncogene Induced Senescence","2.17E-8","MAPK1|CDK4|E2F3|TP53|SP1|E2F1|ETS2|ETS1","2013","2381|2321|2183|2456|2288|2114|2138|2414","3.13E-10","","HSA-2559585","0.7663540266151471","0"
"382","18","GO Biological Process","","Eye development","2.63E-8","RARA|SRF|RARB|SMAD3|ATF4|ZEB1|PROX1|PRDM1|JUN|WT1|GATA3|GLI3|RARG|MITF|PBX1|HIF1A|CTNNB1|TFAP2A","2013","2447|2492|2411|2318|2297|2309|2129|2474|2426|2354|2222|2258|2210|2243|2300|2180|2351|2162","2.89E-10","","GO:0001654","0.7580044251510242","0"
"131","12","GO Biological Process","","Liver development","2.65E-8","RARA|CSNK2A2|ATF2|CEBPB|SMAD3|JARID2|PROX1|JUN|ELK1|GLI3|HNF1A|CEBPG","2013","2447|2186|2264|2159|2318|2390|2129|2426|2303|2258|2189|2240","2.92E-10","","GO:0001889","0.7576754126063192","0"
"125","12","GO Molecular Function","","Histone deacetylase binding","2.73E-8","SPI1|RARA|SRF|TP53|CEBPB|SP1|MEF2C|PRDM1|SP2|MAPK8|GLI3|HIF1A","2013","2438|2447|2492|2456|2159|2288|2330|2474|2333|2408|2258|2180","1.77E-10","","GO:0042826","0.7563837352959244","0"
"291","16","GO Biological Process","","Response to decreased oxygen levels","3.24E-8","SIRT1|CREBBP|EPAS1|ATF2|SRF|TP53|HIF1AN|REST|SMAD3|ATF4|FOXO3|RBPJ|E2F1|MECP2|HIF1A|MYC","2013","2219|2483|2504|2264|2492|2456|2393|2216|2318|2297|2327|2120|2114|2171|2180|2294","3.61E-10","","GO:0036293","0.7489454989793388","0"
"804","25","GO Biological Process","","Response to cytokine","3.41E-8","SIRT1|MAPK1|RELB|SPI1|CYP27B1|MAPK14|NFYB|IRF1|RARA|CDK4|SRF|TP53|CEBPB|STAT2|GSK3B|FOXO3|JARID2|NR5A2|CHUK|YBX1|KLF5|GATA3|RARG|BRCA1|HIF1A","2013","2219|2381|2417|2438|2204|2396|2399|2453|2447|2321|2492|2456|2159|2147|2459|2327|2390|2141|2357|2363|2369|2222|2210|2279|2180","3.85E-10","","GO:0034097","0.7467245621007502","0"
"785","25","GO Molecular Function","","Kinase binding","3.55E-8","SIRT1|RELB|MAPK14|RARA|TRIP4|TCF3|ATF2|TP53|MYCN|PLK1|CEBPB|SMAD1|GSK3B|CASP9|SMAD3|ATF4|FOXO3|E2F1|DUSP19|MAPK8|MAP3K2|NFATC1|HIF1A|NR4A3|CTNNB1","2013","2219|2417|2396|2447|2123|2315|2264|2456|2384|2144|2159|2441|2459|2192|2318|2297|2327|2114|2423|2408|2108|2435|2180|2498|2351","2.38E-10","","GO:0019900","0.7449771646944906","0"
