"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"1462","50","GO Biological Process","","Regulation of apoptotic process","1.24E-19","SNAI2|SIRT1|CSNK2A1|MAZ|RARA|CSNK2A2|E2F3|ATF2|PPARGC1A|CASP6|TP53|PHIP|PLK1|CEBPB|REST|GSK3B|CASP9|RARB|SMAD3|ATF4|FOXO3|MEF2C|ATF3|E2F1|DNMT1|PIM3|JUN|TSC22D3|STK40|PIM2|WT1|GATA3|PTMS|URI1|ETS1|CDK1|MAPK8|GLI3|NCOA1|RARG|NFATC4|MITF|MECP2|BRCA1|HMGA2|HIF1A|HNF1A|MYC|CTNNB1|TFAP2A","46276","46391|46381|46549|46545|46533|46359|46357|46411|46443|46417|46539|46515|46331|46341|46379|46541|46363|46509|46447|46433|46453|46455|46351|46311|46387|46465|46519|46451|46305|46555|46471|46383|46439|46365|46511|46503|46507|46407|46347|46375|46377|46397|46349|46421|46419|46355|46361|46431|46469|46343","4.59E-22","","GO:0042981","1.8906578314837765","0"
"12149","131","GO Cellular Component","","Intracellular membrane-bounded organelle","2.02E-19","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|MAZ|RELB|USF2|SPI1|PDHX|CYP27B1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|CSNK2A2|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|JDP2|TP53|PHIP|ZNF462|SSRP1|MYCN|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|CLK4|MED14|GSK3B|DNMT3B|SP1|CASP9|RARB|SMAD3|NR1I2|ATF4|PRPF4B|CDK10|FOXO3|HUWE1|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|STK40|NR5A1|AMER1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|CDK1|MAPK8|EHMT2|GLI3|WEE2|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|ULK3|PBX1|DUSP7|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46489|46549|46545|46513|46565|46527|46405|46371|46499|46413|46501|46537|46339|46533|46553|46449|46317|46415|46557|46359|46357|46445|46571|46411|46443|46417|46563|46403|46539|46515|46479|46547|46491|46497|46331|46493|46341|46529|46379|46373|46333|46367|46559|46541|46423|46427|46363|46509|46447|46483|46433|46467|46505|46453|46409|46455|46495|46461|46351|46315|46311|46385|46523|46387|46327|46543|46441|46321|46329|46389|46551|46369|46473|46561|46519|46485|46451|46477|46305|46531|46309|46303|46457|46437|46481|46471|46383|46325|46313|46439|46365|46511|46503|46507|46335|46407|46521|46487|46463|46347|46307|46375|46377|46525|46397|46349|46429|46401|46319|46435|46459|46421|46475|46337|46419|46355|46361|46345|46353|46395|46535|46393|46431|46567|46469|46425|46323|46343","1.28E-21","","GO:0043231","1.8694648630553377","0"
"1651","52","GO Biological Process","","Regulation of cell death","4.78E-19","SNAI2|SIRT1|CSNK2A1|MAZ|RARA|CSNK2A2|E2F3|ATF2|PPARGC1A|CASP6|TP53|PHIP|PLK1|CEBPB|REST|GSK3B|CASP9|RARB|SMAD3|ATF4|FOXO3|MEF2C|ATF3|E2F1|DNMT1|PIM3|JUN|TSC22D3|STK40|PIM2|ELK1|WT1|GATA3|PTMS|URI1|ETS1|CDK1|MAPK8|GLI3|NCOA1|RARG|NFATC4|MITF|MECP2|BRCA1|HMGA2|HIF1A|HNF1A|MYC|NR4A3|CTNNB1|TFAP2A","46276","46391|46381|46549|46545|46533|46359|46357|46411|46443|46417|46539|46515|46331|46341|46379|46541|46363|46509|46447|46433|46453|46455|46351|46311|46387|46465|46519|46451|46305|46555|46437|46471|46383|46439|46365|46511|46503|46507|46407|46347|46375|46377|46397|46349|46421|46419|46355|46361|46431|46567|46469|46343","1.83E-21","","GO:0010941","1.8320572103387882","0"
"951","41","COMPARTMENTS","","Chromosome","5.24E-19","SNAI2|SIRT1|CSNK2A1|RELB|SPI1|TBP|IRF1|DPF2|RARA|NR0B2|CDK4|CREBBP|TCF3|ATF2|PPARGC1A|TP53|SSRP1|PLK1|SP1|SMAD3|RBPJ|E2F1|DNMT1|SMARCA1|JUN|NCOA3|GATA3|SRY|CDK1|EHMT2|NCOA1|RARG|NFATC1|MECP2|HMGA1|BRCA1|HMGA2|HIF1A|NR1H3|MYC|CTNNB1","46276","46391|46381|46549|46513|46527|46413|46537|46339|46533|46553|46449|46557|46445|46411|46443|46539|46547|46331|46427|46447|46315|46311|46387|46561|46519|46485|46383|46313|46503|46335|46347|46375|46525|46349|46401|46421|46419|46355|46393|46431|46469","2.28E-21","","GOCC:0005694","1.8280668713016273","0"
"62","17","GO Biological Process","","Regulation of miRNA transcription","8.38E-19","SPI1|RARA|SRF|TP53|SMAD1|REST|SMAD3|FOXO3|JUN|KLF5|WT1|GATA3|ETS1|NFATC4|HIF1A|MYC|NR1H2","46276","46527|46533|46563|46539|46529|46379|46447|46453|46519|46481|46471|46383|46511|46377|46355|46431|46323","3.26E-21","","GO:1902893","1.807675598136972","0"
"1290","46","GO Cellular Component","","Nuclear protein-containing complex","1.06E-18","CEBPE|SIRT1|CSNK2A1|RELB|TBP|NFYB|DPF2|RARA|CDK4|TRIP4|ATF1|CREBBP|E2F3|TCF3|ATF2|JDP2|SSRP1|JUNB|CEBPB|SMAD1|STAT2|MED14|SMAD3|ATF4|PRPF4B|FOXO3|JARID2|ATF3|E2F1|NFYA|NR5A2|NFKB2|SMARCA1|JUN|YBX1|NR5A1|NCOA1|HMGA1|PBX1|BRCA1|HIF1A|CEBPG|NR1H3|MYC|CTNNB1|NR1H2","46276","46569|46381|46549|46513|46413|46501|46339|46533|46449|46317|46415|46557|46357|46445|46411|46403|46547|46493|46341|46529|46333|46559|46447|46433|46467|46453|46495|46351|46311|46385|46329|46369|46561|46519|46477|46531|46347|46401|46435|46421|46355|46395|46393|46431|46469|46323","7.24E-21","","GO:0140513","1.797469413473523","0"
"1103","43","GO Biological Process","","Cellular response to endogenous stimulus","1.94E-18","SNAI2|SIRT1|MAPK1|SPI1|RARA|CDK4|TRIP4|ATF2|CASP6|TP53|PHIP|CEBPB|SMAD1|REST|GSK3B|SP1|CASP9|RARB|SMAD3|ATF4|FOXO3|MEF2C|E2F1|NR3C2|DNMT1|ZEB1|NR5A2|JUN|NCOA3|NR5A1|WT1|GATA3|URI1|EHMT2|ESRRA|NCOA1|RARG|BRCA1|HNF1A|NR1H3|NR4A3|CTNNB1|DLX5","46276","46391|46381|46489|46527|46533|46449|46317|46411|46417|46539|46515|46341|46529|46379|46541|46427|46363|46509|46447|46433|46453|46455|46311|46523|46387|46441|46329|46519|46485|46531|46471|46383|46365|46335|46463|46347|46375|46421|46361|46393|46567|46469|46425","7.65E-21","","GO:0071495","1.7712198270069774","0"
"933","40","GO Biological Process","","Negative regulation of developmental process","2.39E-18","SNAI2|SIRT1|MAPK1|SPI1|IRF1|DPF2|RARA|ATF2|JDP2|TP53|SMAD1|REST|GSK3B|RARB|SMAD3|FOXO3|HUWE1|JARID2|RBPJ|E2F1|DNMT1|ZEB1|PROX1|YBX1|NR5A1|WT1|GATA3|GLI3|WEE2|RARG|NFATC4|NFATC1|MECP2|PBX1|HIF1A|RIOX1|NR1H3|MYC|CTNNB1|NR1H2","46276","46391|46381|46489|46527|46537|46339|46533|46411|46403|46539|46529|46379|46541|46509|46447|46453|46409|46495|46315|46311|46387|46441|46321|46477|46531|46471|46383|46407|46521|46375|46377|46525|46349|46435|46355|46535|46393|46431|46469|46323","9.6E-21","","GO:0051093","1.7621602099051863","0"
"2692","64","GO Biological Process","","Response to organic substance","2.67E-18","SNAI2|CEBPE|SIRT1|MAPK1|RELB|SPI1|CYP27B1|MAPK14|NFYB|IRF1|RARA|NR0B2|CDK4|TRIP4|ATF1|ATF2|CASP6|SRF|TP53|PHIP|CEBPB|SMAD1|REST|STAT2|GSK3B|SP1|CASP9|RARB|SMAD3|ATF4|FOXO3|MEF2C|JARID2|ATF3|E2F1|NR3C2|DNMT1|ZEB1|NR5A2|CHUK|JUN|NCOA3|YBX1|NR5A1|ELK1|KLF5|WT1|GATA3|URI1|CDK1|MAPK8|EHMT2|GLI3|ESRRA|NCOA1|RARG|BRCA1|HIF1A|HNF1A|NR1H3|MYC|NR4A3|CTNNB1|DLX5","46276","46391|46569|46381|46489|46513|46527|46371|46499|46501|46537|46533|46553|46449|46317|46415|46411|46417|46563|46539|46515|46341|46529|46379|46333|46541|46427|46363|46509|46447|46433|46453|46455|46495|46351|46311|46523|46387|46441|46329|46473|46519|46485|46477|46531|46437|46481|46471|46383|46365|46503|46507|46335|46407|46463|46347|46375|46421|46355|46361|46393|46431|46567|46469|46425","1.09E-20","","GO:0010033","1.7573488738635425","0"
"1723","52","GO Biological Process","","Tissue development","2.83E-18","SNAI2|MAPK1|CYP27B1|MAPK14|RARA|CDK4|EPAS1|ATF2|PPARGC1A|CASP6|SRF|TP53|JUNB|CEBPB|SMAD1|REST|GSK3B|RARB|SMAD3|ATF4|MEF2C|JARID2|ATF3|RBPJ|ETS2|ZEB1|PROX1|NR5A2|PRDM1|JUN|YBX1|NR5A1|AMER1|ZBTB17|KLF5|WT1|GATA3|CDX2|CDK1|GLI3|ESRRA|RARG|NFATC4|PBX1|HMGA2|HIF1A|HNF1A|SP7|MYC|CTNNB1|DLX5|TFAP2A","46276","46391|46489|46371|46499|46533|46449|46571|46411|46443|46417|46563|46539|46493|46341|46529|46379|46541|46509|46447|46433|46455|46495|46351|46315|46327|46441|46321|46329|46551|46519|46477|46531|46309|46303|46481|46471|46383|46325|46503|46407|46463|46375|46377|46435|46419|46355|46361|46345|46431|46469|46425|46343","1.17E-20","","GO:0009888","1.754821356447571","0"
"2902","66","COMPARTMENTS","","Intracellular organelle lumen","4.01E-18","SNAI2|SIRT1|MAPK1|CSNK2A1|RELB|SPI1|PDHX|MAPK14|TBP|IRF1|DPF2|RARA|CDK4|CREBBP|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|TP53|SSRP1|MYCN|PLK1|CEBPB|REST|MED14|GSK3B|DNMT3B|SP1|RARB|SMAD3|ATF4|PRPF4B|FOXO3|HUWE1|MEF2C|JARID2|ATF3|RBPJ|E2F1|DNMT1|ZEB1|PRDM1|SMARCA1|JUN|NCOA3|WT1|GATA3|CDX2|ETS1|CDK1|MAPK8|EHMT2|GLI3|ESRRA|NCOA1|MECP2|SATB1|HMGA1|BRCA1|HMGA2|HIF1A|RIOX1|MYC|CTNNB1","46276","46391|46381|46489|46549|46513|46527|46405|46499|46413|46537|46339|46533|46449|46557|46445|46571|46411|46443|46417|46563|46539|46547|46491|46331|46341|46379|46559|46541|46423|46427|46509|46447|46433|46467|46453|46409|46455|46495|46351|46315|46311|46387|46441|46551|46561|46519|46485|46471|46383|46325|46511|46503|46507|46335|46407|46463|46347|46349|46429|46401|46421|46419|46355|46535|46431|46469","1.92E-20","","GOCC:0070013","1.7396855627379817","0"
"4209","79","GO Biological Process","","Multicellular organism development","5.45E-18","SNAI2|CEBPE|SIRT1|MAPK1|RELB|SPI1|CYP27B1|MAPK14|IRF1|DPF2|RARA|CREBBP|CSNK2A2|TCF3|EPAS1|ATF2|SRF|TP53|JUNB|CEBPB|SMAD1|FBXO45|REST|GSK3B|CASP9|RARB|SMAD3|ATF4|FOXO3|MEF2C|JARID2|POU1F1|RBPJ|E2F1|DNMT1|ETS2|ZEB1|PROX1|NR5A2|PRDM1|NFKB2|SMARCA1|JUN|YBX1|STK40|NR5A1|AMER1|ZBTB17|ELK1|KLF5|WT1|GATA3|CDX2|SRY|CDK1|EHMT2|GLI3|ESRRA|NCOA1|RARG|NFATC4|NFATC1|MITF|MECP2|PBX1|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|MYC|NR4A3|CTNNB1|DLX5|TFAP2A","46276","46391|46569|46381|46489|46513|46527|46371|46499|46537|46339|46533|46557|46359|46445|46571|46411|46563|46539|46493|46341|46529|46399|46379|46541|46363|46509|46447|46433|46453|46455|46495|46461|46315|46311|46387|46327|46441|46321|46329|46551|46369|46561|46519|46477|46305|46531|46309|46303|46437|46481|46471|46383|46325|46313|46503|46335|46407|46463|46347|46375|46377|46525|46397|46349|46435|46421|46475|46337|46419|46355|46361|46345|46353|46395|46431|46567|46469|46425|46343","2.29E-20","","GO:0007275","1.7263603497723359","0"
"3530","72","GO Biological Process","","Cellular developmental process","1.12E-17","SNAI2|CEBPE|SIRT1|MAPK1|RELB|SPI1|MAPK14|IRF1|RARA|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|JDP2|TP53|JUNB|CEBPB|SMAD1|FBXO45|REST|GSK3B|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|HUWE1|MEF2C|JARID2|ATF3|RBPJ|ETS2|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|SMARCA1|JUN|NCOA3|NR5A1|AMER1|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|CDK1|EHMT2|GLI3|RARG|NFATC4|MITF|MECP2|PBX1|FLI1|HMGA2|HIF1A|SP7|RITA1|CEBPG|NR1H3|NR4A3|CTNNB1|DLX5|NR1H2","46276","46391|46569|46381|46489|46513|46527|46499|46537|46533|46445|46571|46411|46443|46417|46563|46403|46539|46493|46341|46529|46399|46379|46541|46363|46509|46447|46483|46433|46453|46409|46455|46495|46351|46315|46327|46441|46321|46329|46389|46551|46369|46561|46519|46485|46531|46309|46437|46481|46471|46383|46325|46313|46511|46503|46335|46407|46375|46377|46397|46349|46435|46337|46419|46355|46345|46353|46395|46393|46567|46469|46425|46323","4.87E-20","","GO:0048869","1.6950781977329819","0"
"114","19","GO Molecular Function","","Transcription coregulator binding","1.18E-17","RARA|CREBBP|EPAS1|SP1|SMAD3|FOXO3|NR5A2|NR5A1|ZBTB17|GATA3|ETS1|EHMT2|NFATC1|HMGA1|PBX1|HIF1A|HNF1A|MYC|CTNNB1","46276","46533|46557|46571|46427|46447|46453|46329|46531|46303|46383|46511|46335|46525|46401|46435|46355|46361|46431|46469","5.25E-20","","GO:0001221","1.6928117992693874","0"
"747","36","Reactome Pathways","","Cellular responses to stress","1.91E-17","SIRT1|MAPK1|CSNK2A1|MAPK14|NFYB|CDK4|CREBBP|CSNK2A2|E2F3|EPAS1|ATF2|PPARGC1A|TP53|HIF1AN|CEBPB|GSK3B|SP1|ATF4|MEF2C|ATF3|E2F1|NFYA|NR3C2|ETS2|JUN|AMER1|ZBTB17|ETS1|MAPK8|EHMT2|NCOA1|HMGA1|BRCA1|HIF1A|CEBPG|MYC","46276","46381|46489|46549|46499|46501|46449|46557|46359|46357|46571|46411|46443|46539|46497|46341|46541|46427|46433|46455|46351|46311|46385|46523|46327|46519|46309|46303|46511|46507|46335|46347|46401|46421|46355|46395|46431","3.34E-20","","HSA-2262752","1.6718966632752275","0"
"5117","86","GO Biological Process","","Anatomical structure development","2.63E-17","SNAI2|CEBPE|SIRT1|MAPK1|RELB|USF2|SPI1|CYP27B1|MAPK14|IRF1|DPF2|RARA|NR0B2|CDK4|CREBBP|CSNK2A2|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|TP53|JUNB|CEBPB|SMAD1|FBXO45|REST|GSK3B|CASP9|RARB|SMAD3|ATF4|FOXO3|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|DNMT1|ETS2|ZEB1|PROX1|NR5A2|PRDM1|NFKB2|CHUK|SMARCA1|JUN|YBX1|STK40|NR5A1|AMER1|ZBTB17|ELK1|KLF5|WT1|GATA3|CDX2|SRY|CDK1|EHMT2|GLI3|ESRRA|NCOA1|RARG|NFATC4|NFATC1|MITF|MECP2|PBX1|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|MYC|NR4A3|CTNNB1|DLX5|TFAP2A","46276","46391|46569|46381|46489|46513|46565|46527|46371|46499|46537|46339|46533|46553|46449|46557|46359|46445|46571|46411|46443|46417|46563|46539|46493|46341|46529|46399|46379|46541|46363|46509|46447|46433|46453|46455|46495|46461|46351|46315|46311|46387|46327|46441|46321|46329|46551|46369|46473|46561|46519|46477|46305|46531|46309|46303|46437|46481|46471|46383|46325|46313|46503|46335|46407|46463|46347|46375|46377|46525|46397|46349|46435|46421|46475|46337|46419|46355|46361|46345|46353|46395|46431|46567|46469|46425|46343","1.16E-19","","GO:0048856","1.6580044251510242","0"
"1389","46","GO Biological Process","","Regulation of multicellular organismal development","2.87E-17","SNAI2|SIRT1|SPI1|CYP27B1|MAPK14|IRF1|RARA|ATF2|SRF|TP53|JUNB|CEBPB|SMAD1|REST|TFE3|SP1|RARB|SMAD3|ATF4|FOXO3|MEF2C|JARID2|RBPJ|E2F1|CUX1|ZEB1|PROX1|PRDM1|NCOA3|NR5A1|WT1|GATA3|ETS1|CDK1|GLI3|ESRRA|RARG|NFATC4|MITF|MECP2|BRCA1|HMGA2|HIF1A|MYC|CTNNB1|TFAP2A","46276","46391|46381|46527|46371|46499|46537|46533|46411|46563|46539|46493|46341|46529|46379|46373|46427|46509|46447|46433|46453|46455|46495|46315|46311|46543|46441|46321|46551|46485|46531|46471|46383|46511|46503|46407|46463|46375|46377|46397|46349|46421|46419|46355|46431|46469|46343","1.28E-19","","GO:2000026","1.654211810326601","0"
"3507","71","GO Biological Process","","Cell differentiation","3.74E-17","SNAI2|CEBPE|SIRT1|MAPK1|RELB|SPI1|MAPK14|IRF1|RARA|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|JDP2|TP53|JUNB|CEBPB|SMAD1|FBXO45|REST|GSK3B|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|HUWE1|MEF2C|JARID2|ATF3|RBPJ|ETS2|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|SMARCA1|JUN|NR5A1|AMER1|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|CDK1|EHMT2|GLI3|RARG|NFATC4|MITF|MECP2|PBX1|FLI1|HMGA2|HIF1A|SP7|RITA1|CEBPG|NR1H3|NR4A3|CTNNB1|DLX5|NR1H2","46276","46391|46569|46381|46489|46513|46527|46499|46537|46533|46445|46571|46411|46443|46417|46563|46403|46539|46493|46341|46529|46399|46379|46541|46363|46509|46447|46483|46433|46453|46409|46455|46495|46351|46315|46327|46441|46321|46329|46389|46551|46369|46561|46519|46531|46309|46437|46481|46471|46383|46325|46313|46511|46503|46335|46407|46375|46377|46397|46349|46435|46337|46419|46355|46345|46353|46395|46393|46567|46469|46425|46323","1.69E-19","","GO:0030154","1.6427128397799522","0"
"1332","45","GO Biological Process","","Positive regulation of developmental process","3.74E-17","SNAI2|SIRT1|CYP27B1|MAPK14|DPF2|RARA|TCF3|PPARGC1A|SRF|HIF1AN|JUNB|CEBPB|SMAD1|REST|TFE3|GSK3B|SP1|SMAD3|ATF4|FOXO3|MEF2C|RBPJ|E2F1|CUX1|ZEB1|PROX1|NCOA3|NR5A1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|CDK1|GLI3|NCOA1|MECP2|BRCA1|HMGA2|HIF1A|SP7|MYC|CTNNB1|TFAP2A","46276","46391|46381|46371|46499|46339|46533|46445|46443|46563|46497|46493|46341|46529|46379|46373|46541|46427|46447|46433|46453|46455|46315|46311|46543|46441|46321|46485|46531|46481|46471|46383|46325|46313|46511|46503|46407|46347|46349|46421|46419|46355|46345|46431|46469|46343","1.72E-19","","GO:0051094","1.6427128397799522","0"
"2749","63","GO Biological Process","","Regulation of multicellular organismal process","3.74E-17","SNAI2|SIRT1|MAPK1|RELB|SPI1|CYP27B1|MAPK14|IRF1|DPF2|RARA|CDK4|EPAS1|ATF2|PPARGC1A|SRF|TP53|JUNB|CEBPB|SMAD1|REST|TFE3|GSK3B|SP1|RARB|SMAD3|ATF4|FOXO3|MEF2C|JARID2|RBPJ|E2F1|CUX1|ZEB1|PROX1|PRDM1|CHUK|JUN|NCOA3|NR5A1|WT1|GATA3|CDX2|SRY|ETS1|CDK1|GLI3|ESRRA|NCOA1|RARG|NFATC4|MITF|MECP2|PBX1|BRCA1|HMGA2|HIF1A|CEBPG|NR1H3|MYC|NR4A3|CTNNB1|NR1H2|TFAP2A","46276","46391|46381|46489|46513|46527|46371|46499|46537|46339|46533|46449|46571|46411|46443|46563|46539|46493|46341|46529|46379|46373|46541|46427|46509|46447|46433|46453|46455|46495|46315|46311|46543|46441|46321|46551|46473|46519|46485|46531|46471|46383|46325|46313|46511|46503|46407|46463|46347|46375|46377|46397|46349|46435|46421|46419|46355|46395|46393|46431|46567|46469|46323|46343","1.73E-19","","GO:0051239","1.6427128397799522","0"
"333","26","GO Molecular Function","","DNA-binding transcription repressor activity","4.08E-17","SNAI2|SPI1|RARA|TCF3|JDP2|TP53|CEBPB|REST|SMAD3|FOXO3|ATF3|ETS2|ZEB1|PROX1|PRDM1|JUN|ZBTB17|SP2|GATA3|CDX2|HMX1|NFATC4|MITF|SATB1|MYC|TFAP2A","46276","46391|46527|46533|46445|46403|46539|46341|46379|46447|46453|46351|46327|46441|46321|46551|46519|46303|46457|46383|46325|46487|46377|46397|46429|46431|46343","1.9E-19","","GO:0001217","1.6389339836910122","0"
"515","30","KEGG Pathways","","Pathways in cancer","9.05E-17","MAPK1|SPI1|RARA|CDK4|CREBBP|E2F3|EPAS1|TP53|STAT2|GSK3B|SP1|CASP9|RARB|SMAD3|E2F1|NFKB2|CHUK|JUN|NCOA3|ZBTB17|PIM2|ELK1|ETS1|MAPK8|GLI3|NCOA1|MITF|HIF1A|MYC|CTNNB1","46276","46489|46527|46533|46449|46557|46357|46571|46539|46333|46541|46427|46363|46509|46447|46311|46369|46473|46519|46485|46303|46555|46437|46511|46507|46407|46347|46397|46355|46431|46469","5.39E-19","","hsa05200","1.6043351420794796","0"
"6357","95","GO Biological Process","","Cellular response to stimulus","9.56E-17","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|RELB|USF2|SPI1|MAPK14|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|CSNK2A2|EPAS1|ATF2|PPARGC1A|CASP6|SRF|TP53|PHIP|SSRP1|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|FBXO45|REST|STAT2|GSK3B|SP1|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|HUWE1|MEF2C|JARID2|ATF3|RBPJ|E2F1|NR3C2|DNMT1|ZEB1|NR5A2|NR1I3|NFKB2|CHUK|JUN|NCOA3|YBX1|NR5A1|AMER1|ELK1|KLF5|WT1|GATA3|URI1|CDK1|MAPK8|EHMT2|GLI3|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|HMGA1|ULK3|DUSP7|BRCA1|WWP1|HMGA2|HIF1A|HNF1A|RITA1|CEBPG|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46489|46549|46513|46565|46527|46499|46501|46537|46339|46533|46553|46449|46317|46415|46557|46359|46571|46411|46443|46417|46563|46539|46515|46547|46497|46331|46493|46341|46529|46399|46379|46333|46541|46427|46363|46509|46447|46483|46433|46453|46409|46455|46495|46351|46315|46311|46523|46387|46441|46329|46389|46369|46473|46519|46485|46477|46531|46309|46437|46481|46471|46383|46365|46503|46507|46335|46407|46463|46347|46307|46375|46377|46525|46397|46349|46401|46319|46459|46421|46475|46419|46355|46361|46353|46395|46393|46431|46567|46469|46425|46323|46343","4.51E-19","","GO:0051716","1.60195421077239","0"
"713","34","GO Biological Process","","Negative regulation of cell population proliferation","1.3E-16","SNAI2|CYP27B1|IRF1|RARA|E2F3|ATF2|PPARGC1A|SRF|TP53|CEBPB|SMAD1|REST|RARB|SMAD3|CDK10|MEF2C|JARID2|POU1F1|RBPJ|E2F1|ZEB1|PROX1|JUN|ZBTB17|PIM2|WT1|GATA3|ETS1|GLI3|RARG|HMGA1|MYC|CTNNB1|TFAP2A","46276","46391|46371|46537|46533|46357|46411|46443|46563|46539|46341|46529|46379|46509|46447|46505|46455|46495|46461|46315|46311|46441|46321|46519|46303|46555|46471|46383|46511|46407|46375|46401|46431|46469|46343","6.21E-19","","GO:0008285","1.5886056647693163","0"
"1016","39","GO Biological Process","","Negative regulation of cell death","2.73E-16","SNAI2|SIRT1|CSNK2A1|MAZ|CSNK2A2|PPARGC1A|TP53|PHIP|PLK1|CEBPB|REST|GSK3B|SMAD3|ATF4|MEF2C|DNMT1|PIM3|JUN|TSC22D3|STK40|PIM2|WT1|GATA3|PTMS|URI1|CDK1|MAPK8|GLI3|NFATC4|MITF|MECP2|BRCA1|HMGA2|HIF1A|HNF1A|MYC|NR4A3|CTNNB1|TFAP2A","46276","46391|46381|46549|46545|46359|46443|46539|46515|46331|46341|46379|46541|46447|46433|46455|46387|46465|46519|46451|46305|46555|46471|46383|46439|46365|46503|46507|46407|46377|46397|46349|46421|46419|46355|46361|46431|46567|46469|46343","1.32E-18","","GO:0060548","1.5563837352959244","0"
"685","33","GO Biological Process","","Negative regulation of cell differentiation","3.41E-16","SNAI2|SIRT1|MAPK1|IRF1|DPF2|RARA|JDP2|TP53|SMAD1|REST|GSK3B|RARB|SMAD3|FOXO3|RBPJ|E2F1|DNMT1|ZEB1|PROX1|YBX1|GATA3|GLI3|WEE2|RARG|NFATC4|NFATC1|MECP2|PBX1|RIOX1|NR1H3|MYC|CTNNB1|NR1H2","46276","46391|46381|46489|46537|46339|46533|46403|46539|46529|46379|46541|46509|46447|46453|46315|46311|46387|46441|46321|46477|46383|46407|46521|46375|46377|46525|46349|46435|46535|46393|46431|46469|46323","1.68E-18","","GO:0045596","1.5467245621007502","0"
"4010","74","GO Biological Process","","Response to chemical","6.52E-16","SNAI2|CEBPE|SIRT1|MAPK1|RELB|USF2|SPI1|CYP27B1|MAPK14|NFYB|IRF1|RARA|NR0B2|CDK4|TRIP4|ATF1|EPAS1|ATF2|PPARGC1A|CASP6|SRF|TP53|PHIP|HIF1AN|JUNB|CEBPB|SMAD1|REST|STAT2|GSK3B|SP1|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|JARID2|ATF3|RBPJ|E2F1|NR3C2|DNMT1|ZEB1|NR5A2|CHUK|JUN|NCOA3|YBX1|NR5A1|ELK1|KLF5|WT1|GATA3|URI1|ETS1|CDK1|MAPK8|EHMT2|GLI3|ESRRA|NCOA1|RARG|NFATC4|BRCA1|HIF1A|HNF1A|NR1H3|MYC|NR4A3|CTNNB1|DLX5|TFAP2A","46276","46391|46569|46381|46489|46513|46565|46527|46371|46499|46501|46537|46533|46553|46449|46317|46415|46571|46411|46443|46417|46563|46539|46515|46497|46493|46341|46529|46379|46333|46541|46427|46363|46509|46447|46483|46433|46453|46455|46495|46351|46315|46311|46523|46387|46441|46329|46473|46519|46485|46477|46531|46437|46481|46471|46383|46365|46511|46503|46507|46335|46407|46463|46347|46375|46377|46421|46355|46361|46393|46431|46567|46469|46425|46343","3.24E-18","","GO:0042221","1.518575240426808","0"
